extract_id,document_id,module_id,source_document,source_version,source_section,source_type,source_order,raw_text,table_name,row_or_item,notes
SRC-DOC-M06-P-00382,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,HEADING,211,Replay hash methodology CASA-CJ-1,,paragraph:211,style=Heading 2
SRC-DOC-M06-P-00383,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,212,"object keys recursively sorted lexicographically; arrays retain order; UTF-8, Unicode NFC; no insignificant whitespace;",,paragraph:212,style=List Bullet
SRC-DOC-M06-P-00384,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,213,"numeric money/percent/ratio fields serialized as canonical decimal strings, never binary floats; the approved output display string remains an exact string field and is never parsed back into mathematics;",,paragraph:213,style=List Bullet
SRC-DOC-M06-P-00385,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,214,input_hash = SHA-256(canonical inputs); output_hash = SHA-256(canonical outputs);,,paragraph:214,style=List Bullet
SRC-DOC-M06-P-00386,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,215,"replay_hash = SHA-256(canonical replay payload) built from an explicit allowlist, not from every calculation_snapshot field by default;",,paragraph:215,style=List Bullet
SRC-DOC-M06-P-00387,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,216,"the replay allowlist is exactly: schema_version; case_id; client_profile_snapshot{snapshot_id,snapshot_hash}; selected_upstream_refs; formula_registry_version; formula_versions; inputs; outputs; blockers; engine_version; decimal_context_version;",,paragraph:216,style=List Bullet
SRC-DOC-M06-P-00388,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,217,"excluded from replay payload: calculation_snapshot_id, tenant_id, status, calculated_at, superseded_by, actor, audit_refs, canonicalization_version and hash fields input_hash/output_hash/replay_hash; every other non-allowlisted field is excluded until a versioned CASA-CJ contract change; these fields do not define the deterministic mathematics;",,paragraph:217,style=List Bullet
SRC-DOC-M06-P-00389,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,218,"formula_registry_version, formula_versions, engine_version and decimal_context_version are included because they affect or identify the executable mathematical context;",,paragraph:218,style=List Bullet
SRC-DOC-M06-P-00390,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,PARAGRAPH,219,engine re-execution must reproduce all three hashes exactly.,,paragraph:219,style=List Bullet
SRC-DOC-M06-P-00391,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,TABLE_HEADER,220.0,"[""Hash"",""Expected lowercase hex""]",Replay hash methodology CASA-CJ-1,table:43:row:0,"headers=[""Hash"",""Expected lowercase hex""]"
SRC-DOC-M06-P-00392,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,TABLE_ROW,220.1,"[""input_hash"",""cb88c168e277aeae3d28d91f46643999fad2f6284b9a31c555f3e3665953fb47""]",Replay hash methodology CASA-CJ-1,table:43:row:1,"headers=[""Hash"",""Expected lowercase hex""]"
SRC-DOC-M06-P-00393,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,TABLE_ROW,220.2,"[""output_hash"",""c1674aea4b8d1bc8bbc9fc8d1ecb76db85ee28f833be1971b81f19d2db642e60""]",Replay hash methodology CASA-CJ-1,table:43:row:2,"headers=[""Hash"",""Expected lowercase hex""]"
SRC-DOC-M06-P-00394,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Replay hash methodology CASA-CJ-1,TABLE_ROW,220.3,"[""replay_hash"",""a7be2c777298f1d563e3f794fbe2f0b13b59549dda3f2dafc0deaee321693737""]",Replay hash methodology CASA-CJ-1,table:43:row:3,"headers=[""Hash"",""Expected lowercase hex""]"
SRC-DOC-M06-P-00395,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Canonical replay payload,HEADING,222,Canonical replay payload,,paragraph:222,style=Heading 2
SRC-DOC-M06-P-00396,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Canonical replay payload,PARAGRAPH,223,"{""blockers"":[],""case_id"":""case_fx_calc_001"",""client_profile_snapshot"":{""snapshot_hash"":""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"",""snapshot_id"":""cps_fx_calc_001""},""decimal_context_version"":""casa.decimal_context/p50-half-even__money-half-up/1.0.0"",""engine_version"":""casa-calc-engine/1.0.0"",""formula_registry_version"":""m06-registry/1.0.0"",""formula_versions"":[""casa.required_financing/1.0.0"",""casa.annuity_payment_by_parameters/1.0.0""],""inputs"":{""annuity_payment"":{""annual_nominal_rate_percent"":""12.5000"",""payment_frequency"":""MONTHLY"",""principal"":{""amount"":""25000000.00"",""currency"":""KZT"",""source_output_ref"":""casa.required_financing/1.0.0""},""term_months"":240},""required_financing"":{""available_now_down_payment"":{""amount"":""5000000.00"",""currency"":""KZT"",""source_metric_ref"":""available_now_total"",""status"":""CONFIRMED""},""target_price"":{""amount"":""30000000.00"",""currency"":""KZT"",""source_field_ref"":""purchase_goal.target_price_max"",""status"":""CONFIRMED""}}},""outputs"":{""annuity_payment"":{""display"":""284035 ₸"",""persisted"":{""amount"":""284035.14"",""currency"":""KZT""},""raw"":""284035.13742859237380498879610315991992807755394768"",""status"":""COMPLETED""},""required_financing"":{""status"":""COMPLETED"",""value"":{""amount"":""25000000.00"",""currency"":""KZT""}}},""schema_version"":""casa.calculation_snapshot/1.0.0"",""selected_upstream_refs"":{""credit_history_snapshot_id"":""chs_fx_ch_001"",""iin_check_batch_id"":""batch_fx_iin_001"",""pension_snapshot_id"":""pcs_fx_pc_001""}}",,paragraph:223,style=Normal
SRC-DOC-M06-P-00397,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Canonical replay payload,PARAGRAPH,225,TRACEABILITY,,paragraph:225,style=Normal
SRC-DOC-M06-P-00398,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,HEADING,226,30. AT-CALC-001…012 traceability,,paragraph:226,style=Heading 1
SRC-DOC-M06-P-00399,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_HEADER,227.0,"[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]",30. AT-CALC-001…012 traceability,table:44:row:0,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00400,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.1,"[""AT-CALC-001"",""§5–§15; Formula Registry"",""CALC-F-001/002 exact expressions; REG-F-001 disabled"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:1,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00401,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.2,"[""AT-CALC-002"",""§7, §9, §12–13"",""Exact M06 paths/types/nullability/preconditions"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:2,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00402,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.3,"[""AT-CALC-003"",""§7, §21–24"",""Snapshot IDs/hashes/source field/metric refs/status"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:3,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00403,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.4,"[""AT-CALC-004"",""§16"",""FX-FIN/ANN missing/UNKNOWN/zero/NA/stale/conflict"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:4,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00404,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.5,"[""AT-CALC-005"",""§18"",""Precision 50 + internal HALF_EVEN; persisted/display HALF_UP; exact decimal_context_version and fixtures"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:5,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00405,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.6,"[""AT-CALC-006"",""§17"",""Money/percent/months/currency mismatch fixtures"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:6,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00406,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.7,"[""AT-CALC-007"",""§8, §20"",""formula_version/effective/supersede; old replay"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:7,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00407,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.8,"[""AT-CALC-008"",""§28–29"",""Positive/zero/missing/UNKNOWN/boundary/invalid/stale fixtures"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:8,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00408,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.9,"[""AT-CALC-009"",""§19, §28"",""zero-rate branch; zero-term invalid; no NaN/Infinity"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:9,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00409,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.10,"[""AT-CALC-010"",""§4–6, §10–15"",""One owner; bank/regulated/scenario outputs excluded"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:10,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00410,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.11,"[""AT-CALC-011"",""§25"",""AI output-spy; deterministic engine sole numeric source"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:11,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00411,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,227.12,"[""AT-CALC-012"",""§21–24, §29"",""Immutable snapshot + explicit replay allowlist + published canonical payload + three exact hashes"",""RG10;RG11;RG12""]",30. AT-CALC-001…012 traceability,table:44:row:12,"headers=[""Acceptance ID"",""Spec section"",""Formula/test evidence"",""Release gates""]"
SRC-DOC-M06-P-00412,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,TABLE_ROW,229.0,"[""MATRIX UNCHANGED  Expected и текущие BLOCKED/NOT_TESTED/PASS статусы Acceptance Matrix не изменяются этим документом. Spec предоставляет объект утверждения и будущие test oracles.""]",30. AT-CALC-001…012 traceability,table:45:row:0,"headers=[""MATRIX UNCHANGED  Expected и текущие BLOCKED/NOT_TESTED/PASS статусы Acceptance Matrix не изменяются этим документом. Spec предоставляет объект утверждения и будущие test oracles.""]"
SRC-DOC-M06-P-00413,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§30 AT-CALC-001…012 traceability,PARAGRAPH,232,RELEASE GATES,,paragraph:232,style=Normal
SRC-DOC-M06-P-00414,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,HEADING,233,31. RG10 / RG11 / RG12,,paragraph:233,style=Heading 1
SRC-DOC-M06-P-00415,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,TABLE_HEADER,234.0,"[""Gate"",""Evidence prepared by Spec"",""PASS only when""]",31. RG10 / RG11 / RG12,table:46:row:0,"headers=[""Gate"",""Evidence prepared by Spec"",""PASS only when""]"
SRC-DOC-M06-P-00416,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,TABLE_ROW,234.1,"[""RG10"",""Approved formula registry, exact inputs/states/rounding/fixtures, regulatory boundary."",""Spec independently approved AND implemented CALC-F-001/002 pass all fixtures.""]",31. RG10 / RG11 / RG12,table:46:row:1,"headers=[""Gate"",""Evidence prepared by Spec"",""PASS only when""]"
SRC-DOC-M06-P-00417,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,TABLE_ROW,234.2,"[""RG11"",""FX-CALC-GOLDEN-001 contract and replay hashes."",""One implemented M01→M06 case publishes calculation_snapshot and replay matches.""]",31. RG10 / RG11 / RG12,table:46:row:2,"headers=[""Gate"",""Evidence prepared by Spec"",""PASS only when""]"
SRC-DOC-M06-P-00418,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,TABLE_ROW,234.3,"[""RG12"",""Critical failure conditions and safe error contract."",""Acceptance Matrix shows zero CRITICAL FAIL/BLOCKED per release rule after factual testing.""]",31. RG10 / RG11 / RG12,table:46:row:3,"headers=[""Gate"",""Evidence prepared by Spec"",""PASS only when""]"
SRC-DOC-M06-P-00419,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,TABLE_ROW,236.0,"[""DOCUMENT ≠ PASS  Создание или утверждение Spec снимает только отсутствие source of truth. RG10/11/12 остаются не-PASS до реализованных тестов и evidence.""]",31. RG10 / RG11 / RG12,table:47:row:0,"headers=[""DOCUMENT ≠ PASS  Создание или утверждение Spec снимает только отсутствие source of truth. RG10/11/12 остаются не-PASS до реализованных тестов и evidence.""]"
SRC-DOC-M06-P-00420,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§31 RG10 / RG11 / RG12,PARAGRAPH,239,OFFICIAL SOURCES,,paragraph:239,style=Normal
SRC-DOC-M06-P-00421,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,HEADING,240,32. Official Source Register,,paragraph:240,style=Heading 1
SRC-DOC-M06-P-00422,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_HEADER,241.0,"[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]",32. Official Source Register,table:48:row:0,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
SRC-DOC-M06-P-00423,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_ROW,241.1,"[""S-REG-01"",""PRIMARY_OFFICIAL"",""НБРК / ИПС Әділет"",""Постановление Правления НБРК от 25.08.2025 №52 «Об установлении макропруденциальных нормативов…», консолидированная редакция"",""31.08.2025; current edition с 18.08.2026"",""23.08.2026"",""КДН §§20–29; PNZ/PP/PZ/D; card PNZ=10% used limit; max 0.5"",""Не доказывает, что M03/M05 fields равны regulatory inputs; не даёт bank verdict или co-borrower aggregation""]",32. Official Source Register,table:48:row:1,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
SRC-DOC-M06-P-00424,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_ROW,241.2,"[""S-REG-02"",""PRIMARY_OFFICIAL"",""НБРК / ИПС Әділет"",""Постановление Правления НБРК от 31.07.2026 №92, рег. №39477: изменения в №52"",""18.08.2026"",""23.08.2026"",""Действующая редакция пунктов 20, 22, 24, 30–32; card wording; новый KDD by type/aggregate; KDN expression/max не изменены"",""Не делает REG-F-001 executable; не устанавливает 0.25 и не подтверждает upstream completeness""]",32. Official Source Register,table:48:row:2,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
SRC-DOC-M06-P-00425,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_ROW,241.3,"[""S-REG-05"",""PRIMARY_OFFICIAL"",""АРРФР / ИПС Әділет"",""Постановление Правления АРРФР от 28.04.2026 №86, включая специальный порядок введения в действие по пункту 5"",""Подп. 2) п.44: 01.07.2027"",""23.08.2026"",""Будущее правило подп. 2) п.44: при DPD >90 по банковскому займу/микрокредиту за последние 12 месяцев KDN level = 1/2 max; пункт 5 прямо вводит эту норму с 01.07.2027"",""Не подтверждает действующий threshold 0.25 на 23.08.2026; не изменяет expression KDN и не даёт CASA automatic verdict без exact applicability facts""]",32. Official Source Register,table:48:row:3,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
SRC-DOC-M06-P-00426,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_ROW,241.4,"[""S-REG-06"",""SECONDARY_REFERENCE"",""CASA research"",""CASA_Pro_KZ_mortgage_credit_history_research_2026-08-22"",""22.08.2026"",""23.08.2026"",""Указатель claims/primary links для delta audit"",""Не является authority/Production Spec. Claim о 10% unused limit для KDD отклонён текущей редакцией №92""]",32. Official Source Register,table:48:row:4,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
SRC-DOC-M06-P-00427,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§32 Official Source Register,TABLE_ROW,241.5,"[""S-REG-03"",""SECONDARY_REFERENCE"",""АРРФР"",""Официальное сообщение о повторном расчёте КДН МФО"",""18.02.2026"",""23.08.2026"",""policy context only"",""Не банковская/ипотечная formula; не использовано для executable contract""]",32. Official Source Register,table:48:row:5,"headers=[""ID"",""Class"",""Authority"",""Title"",""Effective/date"",""Retrieved"",""Proves"",""Does NOT prove""]"
